pauc,pinn,levi,cram,alut,ento,rube,auro,rufu,mela,omus,ctus,myst,auri,guta,good,nebu,caur,diac,carn,chlo,elon,alti,zace,jord,dipl,cons,saxi,mini,flav
-0.01002763351,-0.00602388871,0.01665991008,0.22119130738,0.01569730144,0.08933259649,0.04122217269,0.02994817255,0.01799655888,-0.04989924916,-0.02309196328,0.00225599923,-0.02460118660,-0.07883318763,-0.02237876096,0.01307587861,-0.11566621161,-0.08132698981,-0.06038261410,-0.00726102153,0.00320353956,0.25099791490,-0.51880920341,0.16762259538,0.06404470137,0.27304255059,0.01938832552,0.16465633909,-0.03165157628,0.03266576845
-0.01002763351,-0.00602388871,0.01665991008,0.22119130738,0.01569730144,0.08933259649,0.04122217269,0.02994817255,0.01799655888,-0.04989924916,-0.02309196328,0.00225599923,-0.02460118660,-0.07883318763,-0.02237876096,0.01307587861,-0.11566621161,-0.08132698981,-0.06038261410,-0.00726102153,0.00320353956,0.25099791490,-0.51880920341,0.16762259538,0.06404470137,0.27304255059,0.01938832552,0.16465633909,-0.03165157628,0.03266576845
-0.01002763351,-0.00602388871,0.01665991008,0.22119130738,0.01569730144,0.08933259649,0.04122217269,0.02994817255,0.01799655888,-0.04989924916,-0.02309196328,0.00225599923,-0.02460118660,-0.07883318763,-0.02237876096,0.01307587861,-0.11566621161,-0.08132698981,-0.06038261410,-0.00726102153,0.00320353956,0.25099791490,-0.51880920341,0.16762259538,0.06404470137,0.27304255059,0.01938832552,0.16465633909,-0.03165157628,0.03266576845
-0.01002763351,-0.00602388871,0.01665991008,0.22119130738,0.01569730144,0.08933259649,0.04122217269,0.02994817255,0.01799655888,-0.04989924916,-0.02309196328,0.00225599923,-0.02460118660,-0.07883318763,-0.02237876096,0.01307587861,-0.11566621161,-0.08132698981,-0.06038261410,-0.00726102153,0.00320353956,0.25099791490,-0.51880920341,0.16762259538,0.06404470137,0.27304255059,0.01938832552,0.16465633909,-0.03165157628,0.03266576845
-0.01310387385,-0.00533732190,0.01604048497,0.16628024879,0.02166258293,0.02454694962,-0.03149842863,0.16601206657,0.02174221468,-0.05843574907,-0.00829382360,0.04149568859,-0.01877722327,-0.04613605566,-0.02237876096,0.09950401797,-0.11401787298,-0.09441208257,-0.04028933023,-0.00714291319,0.01972013309,0.10857785227,-0.44178370997,0.16938468711,0.08685242032,0.43830772457,0.01782898794,0.12698498741,-0.03582619562,-0.03713661233
-0.01310387385,-0.00533732190,0.01604048497,0.16628024879,0.02166258293,0.02454694962,-0.03149842863,0.16601206657,0.02174221468,-0.05843574907,-0.00829382360,0.04149568859,-0.01877722327,-0.04613605566,-0.02237876096,0.09950401797,-0.11401787298,-0.09441208257,-0.04028933023,-0.00714291319,0.01972013309,0.10857785227,-0.44178370997,0.16938468711,0.08685242032,0.43830772457,0.01782898794,0.12698498741,-0.03582619562,-0.03713661233
-0.03444802416,-0.00707625580,0.00928512188,0.20076109731,0.01661077668,0.06833644568,0.01851744700,0.09747160588,0.00945940875,-0.05083674364,-0.01572149141,0.02581855057,-0.02460283197,-0.08080428075,-0.02237876096,0.01660174164,-0.11566898889,-0.08801279802,-0.06038328676,-0.00726102153,-0.00173916540,0.20644074722,-0.44757074568,0.13969148675,0.03358051985,0.28577592834,0.01746402609,0.13018561895,-0.03926128719,0.01086401708
-0.03444802416,-0.00707625580,0.00928512188,0.20076109731,0.01661077668,0.06833644568,0.01851744700,0.09747160588,0.00945940875,-0.05083674364,-0.01572149141,0.02581855057,-0.02460283197,-0.08080428075,-0.02237876096,0.01660174164,-0.11566898889,-0.08801279802,-0.06038328676,-0.00726102153,-0.00173916540,0.20644074722,-0.44757074568,0.13969148675,0.03358051985,0.28577592834,0.01746402609,0.13018561895,-0.03926128719,0.01086401708
-0.01325683045,0.00014250897,0.02436551754,0.22591810856,0.01614691634,0.07787187949,0.03722683260,0.05359359605,0.01735370528,-0.05009423405,-0.02287260390,0.01544550731,-0.03449025965,-0.09152287449,-0.23811767522,0.04832811177,-0.10904332478,-0.09579524900,-0.06094159431,-0.07198089840,0.01424207590,0.22446064756,-0.48043759309,0.14924551290,0.10077767388,0.24946088318,-0.00372518895,0.15935597771,-0.03947992026,0.02934384379
-0.01325683045,0.00014250897,0.02436551754,0.22591810856,0.01614691634,0.07787187949,0.03722683260,0.05359359605,0.01735370528,-0.05009423405,-0.02287260390,0.01544550731,-0.03449025965,-0.09152287449,-0.23811767522,0.04832811177,-0.10904332478,-0.09579524900,-0.06094159431,-0.07198089840,0.01424207590,0.22446064756,-0.48043759309,0.14924551290,0.10077767388,0.24946088318,-0.00372518895,0.15935597771,-0.03947992026,0.02934384379
-0.02437275306,-0.00662630670,0.01241599598,0.20819981979,0.01707954595,0.07738453856,0.02940617277,0.06236176272,0.00901994818,-0.05001117286,-0.02440714102,0.01779455453,-0.02468443277,-0.07938330566,-0.02269978761,0.01294953645,-0.11574467708,-0.08422496705,-0.06036664865,-0.00732666116,0.00132359089,0.22797607592,-0.47411531203,0.14800746243,0.04625107982,0.27320408487,0.01843689494,0.14162999010,-0.03582726994,0.02127170993
